,step,n_step,explore_right_state_distrib_kl_div,explore_right_delayed_state_distrib_kl_div,explore_right_uniform_distrib_kl_div,ae_model_type,codebook_size,env_name,filter_size,final_latent_dim,latent_dim,experiment_key,goal_state_distrib_kl_div,goal_delayed_state_distrib_kl_div,goal_uniform_distrib_kl_div
3236,13,13,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,0ee38e4c1afd42df9c0a434996e2b1cb,2.9794301986694336,0.9794120192527771,3.475034475326538
3237,14,14,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,0ee38e4c1afd42df9c0a434996e2b1cb,2.9639933109283447,0.6294719576835632,3.507413864135742
3238,15,15,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,0ee38e4c1afd42df9c0a434996e2b1cb,3.88114070892334,0.5159118175506592,3.5181944370269775
3239,16,16,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,0ee38e4c1afd42df9c0a434996e2b1cb,3.852290153503418,0.08368639647960663,3.542522430419922
3240,17,17,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,0ee38e4c1afd42df9c0a434996e2b1cb,3.415208101272583,0.05937465280294418,3.6159842014312744
3241,18,18,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,0ee38e4c1afd42df9c0a434996e2b1cb,3.2200233936309814,0.04707779735326767,3.7291111946105957
3242,19,19,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,0ee38e4c1afd42df9c0a434996e2b1cb,3.3118419647216797,0.0376061387360096,3.8727519512176514
3243,20,20,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,0ee38e4c1afd42df9c0a434996e2b1cb,3.4930267333984375,0.03131701052188873,4.055161476135254
3244,21,21,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,0ee38e4c1afd42df9c0a434996e2b1cb,3.4679629802703857,0.024281304329633713,4.248812198638916
3245,22,22,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,0ee38e4c1afd42df9c0a434996e2b1cb,3.417015314102173,0.02477777563035488,4.444065570831299
3246,23,23,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,0ee38e4c1afd42df9c0a434996e2b1cb,3.44219708442688,0.01776871085166931,4.638254165649414
3247,24,24,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,0ee38e4c1afd42df9c0a434996e2b1cb,3.2657651901245117,0.018604131415486336,4.8197922706604
3248,25,25,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,0ee38e4c1afd42df9c0a434996e2b1cb,3.1834001541137695,0.015962541103363037,4.983548641204834
3249,26,26,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,0ee38e4c1afd42df9c0a434996e2b1cb,3.105393409729004,0.015916824340820312,5.131689548492432
3250,27,27,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,0ee38e4c1afd42df9c0a434996e2b1cb,3.1080920696258545,0.015015020966529846,5.262822151184082
3251,28,28,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,0ee38e4c1afd42df9c0a434996e2b1cb,3.0756773948669434,0.012370595708489418,5.36965274810791
3252,29,29,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,0ee38e4c1afd42df9c0a434996e2b1cb,3.0222713947296143,0.006957567296922207,5.466979503631592
3253,30,30,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,0ee38e4c1afd42df9c0a434996e2b1cb,2.9362692832946777,0.00873125996440649,5.54659366607666
3254,0,0,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,e2445bb9a9b84a998ece359f0df03811,,,
3255,1,1,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,e2445bb9a9b84a998ece359f0df03811,0.02020278200507164,-3.2975943753399406E-8,5.214484691619873
3256,2,2,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,e2445bb9a9b84a998ece359f0df03811,0.05427265539765358,9.948359489440918,4.824257850646973
3257,3,3,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,e2445bb9a9b84a998ece359f0df03811,0.18644368648529053,8.261832237243652,4.583188056945801
3258,4,4,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,e2445bb9a9b84a998ece359f0df03811,0.4174511730670929,5.553465366363525,4.410275936126709
3259,5,5,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,e2445bb9a9b84a998ece359f0df03811,0.6238192319869995,4.675449848175049,4.25632381439209
3260,6,6,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,e2445bb9a9b84a998ece359f0df03811,0.7916572093963623,4.278069972991943,4.131307601928711
3261,7,7,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,e2445bb9a9b84a998ece359f0df03811,0.8991671204566956,3.839041233062744,4.022337913513184
3262,8,8,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,e2445bb9a9b84a998ece359f0df03811,1.052700400352478,2.996077537536621,3.902053117752075
3263,9,9,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,e2445bb9a9b84a998ece359f0df03811,1.3340528011322021,2.670072317123413,3.754103899002075
3264,10,10,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,e2445bb9a9b84a998ece359f0df03811,1.4716205596923828,2.382275342941284,3.607405662536621
3265,11,11,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,e2445bb9a9b84a998ece359f0df03811,1.6680337190628052,1.9763329029083252,3.5106945037841797
3266,12,12,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,e2445bb9a9b84a998ece359f0df03811,1.869802713394165,1.7221128940582275,3.469259023666382
3267,13,13,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,e2445bb9a9b84a998ece359f0df03811,2.002331256866455,0.9794120192527771,3.475034475326538
3268,14,14,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,e2445bb9a9b84a998ece359f0df03811,2.1660518646240234,0.6294719576835632,3.507413864135742
3269,15,15,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,e2445bb9a9b84a998ece359f0df03811,2.1835739612579346,0.5159118175506592,3.5181944370269775
3270,16,16,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,e2445bb9a9b84a998ece359f0df03811,2.4489026069641113,0.08368639647960663,3.542522430419922
3271,17,17,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,e2445bb9a9b84a998ece359f0df03811,2.121671438217163,0.05937465280294418,3.6159842014312744
3272,18,18,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,e2445bb9a9b84a998ece359f0df03811,2.1115167140960693,0.04707779735326767,3.7291111946105957
3273,19,19,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,e2445bb9a9b84a998ece359f0df03811,2.022493839263916,0.0376061387360096,3.8727519512176514
3274,20,20,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,e2445bb9a9b84a998ece359f0df03811,1.9737448692321777,0.03131701052188873,4.055161476135254
3275,21,21,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,e2445bb9a9b84a998ece359f0df03811,1.930077075958252,0.024281304329633713,4.248812198638916
3276,22,22,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,e2445bb9a9b84a998ece359f0df03811,1.869968295097351,0.02477777563035488,4.444065570831299
3277,23,23,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,e2445bb9a9b84a998ece359f0df03811,1.8276855945587158,0.01776871085166931,4.638254165649414
3278,24,24,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,e2445bb9a9b84a998ece359f0df03811,1.7543549537658691,0.018604131415486336,4.8197922706604
3279,25,25,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,e2445bb9a9b84a998ece359f0df03811,1.6215144395828247,0.015962541103363037,4.983548641204834
3280,26,26,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,e2445bb9a9b84a998ece359f0df03811,1.5463902950286865,0.015916824340820312,5.131689548492432
3281,27,27,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,e2445bb9a9b84a998ece359f0df03811,1.4515761137008667,0.015015020966529846,5.262822151184082
3282,28,28,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,e2445bb9a9b84a998ece359f0df03811,1.3743990659713745,0.012370595708489418,5.36965274810791
3283,29,29,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,e2445bb9a9b84a998ece359f0df03811,1.2881783246994019,0.006957567296922207,5.466979503631592
3284,30,30,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,e2445bb9a9b84a998ece359f0df03811,1.2421061992645264,0.00873125996440649,5.54659366607666
3285,0,0,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,d0cb984127e54077baa18c7ad2dabf4b,,,
3286,1,1,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,d0cb984127e54077baa18c7ad2dabf4b,0.1550762951374054,-3.2975943753399406E-8,5.214484691619873
3287,2,2,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,d0cb984127e54077baa18c7ad2dabf4b,0.17224432528018951,9.948359489440918,4.824257850646973
3288,3,3,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,d0cb984127e54077baa18c7ad2dabf4b,0.23175087571144104,8.261832237243652,4.583188056945801
3289,4,4,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,d0cb984127e54077baa18c7ad2dabf4b,0.9309390783309937,5.553465366363525,4.410275936126709
3290,5,5,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,d0cb984127e54077baa18c7ad2dabf4b,1.2945642471313477,4.675449848175049,4.25632381439209
3291,6,6,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,d0cb984127e54077baa18c7ad2dabf4b,1.8665289878845215,4.278069972991943,4.131307601928711
3292,7,7,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,d0cb984127e54077baa18c7ad2dabf4b,2.3831162452697754,3.839041233062744,4.022337913513184
3293,8,8,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,d0cb984127e54077baa18c7ad2dabf4b,2.8947622776031494,2.996077537536621,3.902053117752075
3294,9,9,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,d0cb984127e54077baa18c7ad2dabf4b,3.2499804496765137,2.670072317123413,3.754103899002075
3295,10,10,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,d0cb984127e54077baa18c7ad2dabf4b,3.6738667488098145,2.382275342941284,3.607405662536621
3296,11,11,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,d0cb984127e54077baa18c7ad2dabf4b,3.6159493923187256,1.9763329029083252,3.5106945037841797
3297,12,12,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,d0cb984127e54077baa18c7ad2dabf4b,4.641558647155762,1.7221128940582275,3.469259023666382
3298,13,13,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,d0cb984127e54077baa18c7ad2dabf4b,4.140798091888428,0.9794120192527771,3.475034475326538
3299,14,14,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,d0cb984127e54077baa18c7ad2dabf4b,3.8205044269561768,0.6294719576835632,3.507413864135742
3300,15,15,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,d0cb984127e54077baa18c7ad2dabf4b,3.8156583309173584,0.5159118175506592,3.5181944370269775
3301,16,16,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,d0cb984127e54077baa18c7ad2dabf4b,3.536200761795044,0.08368639647960663,3.542522430419922
3302,17,17,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,d0cb984127e54077baa18c7ad2dabf4b,3.5710456371307373,0.05937465280294418,3.6159842014312744
3303,18,18,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,d0cb984127e54077baa18c7ad2dabf4b,3.344552516937256,0.04707779735326767,3.7291111946105957
3304,19,19,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,d0cb984127e54077baa18c7ad2dabf4b,3.301161289215088,0.0376061387360096,3.8727519512176514
3305,20,20,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,d0cb984127e54077baa18c7ad2dabf4b,3.340839147567749,0.03131701052188873,4.055161476135254
3306,21,21,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,d0cb984127e54077baa18c7ad2dabf4b,3.394171953201294,0.024281304329633713,4.248812198638916
3307,22,22,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,d0cb984127e54077baa18c7ad2dabf4b,3.2058045864105225,0.02477777563035488,4.444065570831299
3308,23,23,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,d0cb984127e54077baa18c7ad2dabf4b,3.165497303009033,0.01776871085166931,4.638254165649414
3309,24,24,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,d0cb984127e54077baa18c7ad2dabf4b,3.008514642715454,0.018604131415486336,4.8197922706604
3310,25,25,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,d0cb984127e54077baa18c7ad2dabf4b,3.001974105834961,0.015962541103363037,4.983548641204834
3311,26,26,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,d0cb984127e54077baa18c7ad2dabf4b,2.993274688720703,0.015916824340820312,5.131689548492432
3312,27,27,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,d0cb984127e54077baa18c7ad2dabf4b,2.956193685531616,0.015015020966529846,5.262822151184082
3313,28,28,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,d0cb984127e54077baa18c7ad2dabf4b,2.943405866622925,0.012370595708489418,5.36965274810791
3314,29,29,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,d0cb984127e54077baa18c7ad2dabf4b,2.8686294555664062,0.006957567296922207,5.466979503631592
3315,30,30,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,d0cb984127e54077baa18c7ad2dabf4b,2.749315023422241,0.00873125996440649,5.54659366607666
3316,0,0,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,343742ad30444180a251de3e1b786dbd,,,
3317,1,1,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,343742ad30444180a251de3e1b786dbd,0.03704257681965828,-3.2975943753399406E-8,5.214484691619873
3318,2,2,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,343742ad30444180a251de3e1b786dbd,0.1183159276843071,9.948359489440918,4.824257850646973
3319,3,3,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,343742ad30444180a251de3e1b786dbd,0.2383357286453247,8.261832237243652,4.583188056945801
3320,4,4,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,343742ad30444180a251de3e1b786dbd,0.34813565015792847,5.553465366363525,4.410275936126709
3321,5,5,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,343742ad30444180a251de3e1b786dbd,0.4866693317890167,4.675449848175049,4.25632381439209
3322,6,6,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,343742ad30444180a251de3e1b786dbd,0.5593482255935669,4.278069972991943,4.131307601928711
3323,7,7,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,343742ad30444180a251de3e1b786dbd,0.74107426404953,3.839041233062744,4.022337913513184
3324,8,8,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,343742ad30444180a251de3e1b786dbd,0.8860633969306946,2.996077537536621,3.902053117752075
3325,9,9,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,343742ad30444180a251de3e1b786dbd,0.9708564281463623,2.670072317123413,3.754103899002075
3326,10,10,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,343742ad30444180a251de3e1b786dbd,1.1188160181045532,2.382275342941284,3.607405662536621
3327,11,11,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,343742ad30444180a251de3e1b786dbd,1.2738374471664429,1.9763329029083252,3.5106945037841797
3328,12,12,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,343742ad30444180a251de3e1b786dbd,1.327061414718628,1.7221128940582275,3.469259023666382
3329,13,13,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,343742ad30444180a251de3e1b786dbd,1.4342293739318848,0.9794120192527771,3.475034475326538
3330,14,14,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,343742ad30444180a251de3e1b786dbd,1.4522541761398315,0.6294719576835632,3.507413864135742
3331,15,15,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,343742ad30444180a251de3e1b786dbd,1.5987141132354736,0.5159118175506592,3.5181944370269775
3332,16,16,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,343742ad30444180a251de3e1b786dbd,1.5013402700424194,0.08368639647960663,3.542522430419922
3333,17,17,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,343742ad30444180a251de3e1b786dbd,1.4508811235427856,0.05937465280294418,3.6159842014312744
3334,18,18,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,343742ad30444180a251de3e1b786dbd,1.4446351528167725,0.04707779735326767,3.7291111946105957
3335,19,19,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,343742ad30444180a251de3e1b786dbd,1.4708428382873535,0.0376061387360096,3.8727519512176514
3336,20,20,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,343742ad30444180a251de3e1b786dbd,1.392459750175476,0.03131701052188873,4.055161476135254
3337,21,21,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,343742ad30444180a251de3e1b786dbd,1.314468502998352,0.024281304329633713,4.248812198638916
3338,22,22,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,343742ad30444180a251de3e1b786dbd,1.2889814376831055,0.02477777563035488,4.444065570831299
3339,23,23,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,343742ad30444180a251de3e1b786dbd,1.2473137378692627,0.01776871085166931,4.638254165649414
3340,24,24,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,343742ad30444180a251de3e1b786dbd,1.2223111391067505,0.018604131415486336,4.8197922706604
3341,25,25,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,343742ad30444180a251de3e1b786dbd,1.1861093044281006,0.015962541103363037,4.983548641204834
3342,26,26,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,343742ad30444180a251de3e1b786dbd,1.1072543859481812,0.015916824340820312,5.131689548492432
3343,27,27,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,343742ad30444180a251de3e1b786dbd,1.0646098852157593,0.015015020966529846,5.262822151184082
3344,28,28,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,343742ad30444180a251de3e1b786dbd,1.0197423696517944,0.012370595708489418,5.36965274810791
3345,29,29,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,343742ad30444180a251de3e1b786dbd,0.9735724925994873,0.006957567296922207,5.466979503631592
3346,30,30,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,343742ad30444180a251de3e1b786dbd,0.9302505850791931,0.00873125996440649,5.54659366607666
3347,0,0,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,047adde8780b4d8cac9d5a5d5a72d896,,,
3348,1,1,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,047adde8780b4d8cac9d5a5d5a72d896,0.0197435412555933,-3.2975943753399406E-8,5.214484691619873
3349,2,2,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,047adde8780b4d8cac9d5a5d5a72d896,0.057021405547857285,9.948359489440918,4.824257850646973
3350,3,3,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,047adde8780b4d8cac9d5a5d5a72d896,0.12843838334083557,8.261832237243652,4.583188056945801
3351,4,4,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,047adde8780b4d8cac9d5a5d5a72d896,0.3374290466308594,5.553465366363525,4.410275936126709
3352,5,5,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,047adde8780b4d8cac9d5a5d5a72d896,0.472381055355072,4.675449848175049,4.25632381439209
3353,6,6,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,047adde8780b4d8cac9d5a5d5a72d896,0.6303741931915283,4.278069972991943,4.131307601928711
3354,7,7,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,047adde8780b4d8cac9d5a5d5a72d896,0.7112323641777039,3.839041233062744,4.022337913513184
3355,8,8,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,047adde8780b4d8cac9d5a5d5a72d896,0.7863525152206421,2.996077537536621,3.902053117752075
3356,9,9,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,047adde8780b4d8cac9d5a5d5a72d896,0.8980816006660461,2.670072317123413,3.754103899002075
3357,10,10,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,047adde8780b4d8cac9d5a5d5a72d896,0.9291872382164001,2.382275342941284,3.607405662536621
3358,11,11,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,047adde8780b4d8cac9d5a5d5a72d896,1.0818930864334106,1.9763329029083252,3.5106945037841797
3359,12,12,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,047adde8780b4d8cac9d5a5d5a72d896,1.1346665620803833,1.7221128940582275,3.469259023666382
3360,13,13,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,047adde8780b4d8cac9d5a5d5a72d896,1.2130956649780273,0.9794120192527771,3.475034475326538
3361,14,14,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,047adde8780b4d8cac9d5a5d5a72d896,1.2670427560806274,0.6294719576835632,3.507413864135742
3362,15,15,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,047adde8780b4d8cac9d5a5d5a72d896,1.3113515377044678,0.5159118175506592,3.5181944370269775
3363,16,16,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,047adde8780b4d8cac9d5a5d5a72d896,1.2294566631317139,0.08368639647960663,3.542522430419922
3364,17,17,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,047adde8780b4d8cac9d5a5d5a72d896,1.2393126487731934,0.05937465280294418,3.6159842014312744
3365,18,18,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,047adde8780b4d8cac9d5a5d5a72d896,1.1835668087005615,0.04707779735326767,3.7291111946105957
3366,19,19,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,047adde8780b4d8cac9d5a5d5a72d896,1.160723090171814,0.0376061387360096,3.8727519512176514
3367,20,20,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,047adde8780b4d8cac9d5a5d5a72d896,1.125990629196167,0.03131701052188873,4.055161476135254
3368,21,21,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,047adde8780b4d8cac9d5a5d5a72d896,1.1016148328781128,0.024281304329633713,4.248812198638916
3369,22,22,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,047adde8780b4d8cac9d5a5d5a72d896,1.0574815273284912,0.02477777563035488,4.444065570831299
3370,23,23,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,047adde8780b4d8cac9d5a5d5a72d896,1.072191596031189,0.01776871085166931,4.638254165649414
3371,24,24,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,047adde8780b4d8cac9d5a5d5a72d896,0.9981588125228882,0.018604131415486336,4.8197922706604
3372,25,25,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,047adde8780b4d8cac9d5a5d5a72d896,0.958644688129425,0.015962541103363037,4.983548641204834
3373,26,26,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,047adde8780b4d8cac9d5a5d5a72d896,0.9205977916717529,0.015916824340820312,5.131689548492432
3374,27,27,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,047adde8780b4d8cac9d5a5d5a72d896,0.8830821514129639,0.015015020966529846,5.262822151184082
3375,28,28,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,047adde8780b4d8cac9d5a5d5a72d896,0.8423699140548706,0.012370595708489418,5.36965274810791
3376,29,29,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,047adde8780b4d8cac9d5a5d5a72d896,0.8132412433624268,0.006957567296922207,5.466979503631592
3377,30,30,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,047adde8780b4d8cac9d5a5d5a72d896,0.775246262550354,0.00873125996440649,5.54659366607666
3378,0,0,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,c6cce3f8468d4f1a85cb76b7f8e57252,,,
3379,1,1,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,c6cce3f8468d4f1a85cb76b7f8e57252,0.005184277892112732,-3.2975943753399406E-8,5.214484691619873
3380,2,2,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,c6cce3f8468d4f1a85cb76b7f8e57252,0.014990020543336868,9.948359489440918,4.824257850646973
3381,3,3,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,c6cce3f8468d4f1a85cb76b7f8e57252,0.01715935580432415,8.261832237243652,4.583188056945801
3382,4,4,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,c6cce3f8468d4f1a85cb76b7f8e57252,0.149784654378891,5.553465366363525,4.410275936126709
3383,5,5,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,c6cce3f8468d4f1a85cb76b7f8e57252,0.2311738282442093,4.675449848175049,4.25632381439209
3384,6,6,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,c6cce3f8468d4f1a85cb76b7f8e57252,0.29749077558517456,4.278069972991943,4.131307601928711
3385,7,7,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,c6cce3f8468d4f1a85cb76b7f8e57252,0.38380885124206543,3.839041233062744,4.022337913513184
3386,8,8,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,c6cce3f8468d4f1a85cb76b7f8e57252,0.4576356112957001,2.996077537536621,3.902053117752075
3387,9,9,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,c6cce3f8468d4f1a85cb76b7f8e57252,0.5246322751045227,2.670072317123413,3.754103899002075
3388,10,10,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,c6cce3f8468d4f1a85cb76b7f8e57252,0.5734729170799255,2.382275342941284,3.607405662536621
3389,11,11,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,c6cce3f8468d4f1a85cb76b7f8e57252,0.6403886675834656,1.9763329029083252,3.5106945037841797
3390,12,12,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,c6cce3f8468d4f1a85cb76b7f8e57252,0.7022736668586731,1.7221128940582275,3.469259023666382
3391,13,13,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,c6cce3f8468d4f1a85cb76b7f8e57252,0.8178197145462036,0.9794120192527771,3.475034475326538
3392,14,14,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,c6cce3f8468d4f1a85cb76b7f8e57252,0.842513382434845,0.6294719576835632,3.507413864135742
3393,15,15,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,c6cce3f8468d4f1a85cb76b7f8e57252,1.0395469665527344,0.5159118175506592,3.5181944370269775
3394,16,16,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,c6cce3f8468d4f1a85cb76b7f8e57252,1.2649297714233398,0.08368639647960663,3.542522430419922
3395,17,17,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,c6cce3f8468d4f1a85cb76b7f8e57252,1.221103549003601,0.05937465280294418,3.6159842014312744
3396,18,18,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,c6cce3f8468d4f1a85cb76b7f8e57252,1.2818121910095215,0.04707779735326767,3.7291111946105957
3397,19,19,,,,vqvae,64,minigrid-door-key-stochastic,6,2304,None,c6cce3f8468d4f1a85cb76b7f8e57252,1.3596999645233154,0.0376061387360096,3.8727519512176514
